TAXON;Records_1921-1940;Records_1941-1960;Records_1961-1980;Records_1981-2000;Records_2001-2020;Trend_mediterranean;Trend_alpine;Trend_atlantic;Trend_boreal;Trend_continental;;;
Platycheirus amplus;1;2;21;41;89;NA;NA;NA;NA;NA;;;
Platycheirus angustatus;5;4;117;86;445;NA;NA;NA;NA;NA;;;
Platycheirus angustipes;0;0;0;1;12;NA;NA;NA;NA;NA;;;Alp
Platycheirus aurolateralis;0;0;4;5;19;NA;NA;NA;NA;NA;;;
Platycheirus brunnifrons;0;0;0;0;6;NA;NA;NA;NA;NA;;;
Platycheirus chilosia;0;0;4;4;2;NA;NA;NA;NA;NA;;;Alp
Platycheirus ciliatus;0;0;0;0;2;NA;NA;NA;NA;NA;;;
Platycheirus clypeatus;48;40;385;396;1211;NA;NA;NA;NA;NA;;;
Platycheirus complicatus;0;0;0;1;1;NA;NA;NA;NA;NA;;;
Platycheirus discimanus;0;1;7;3;26;NA;0.0551018075897307;0.00322725685315363;0.0296143018571858;NA;;;
Platycheirus europaeus;4;5;25;23;326;NA;NA;NA;NA;NA;;;
Platycheirus fasciculatus;0;0;0;2;1;NA;NA;NA;NA;NA;;;Alp
Platycheirus fulviventris;4;6;21;66;319;NA;NA;0.0279164370624233;-0.00542121974125496;-0.0331755949967885;;;
Platycheirus goeldlini;0;0;0;0;1;NA;NA;NA;NA;NA;;;
Platycheirus immaculatus;0;0;1;6;5;NA;NA;NA;NA;NA;;;
Platycheirus immarginatus;5;3;19;17;105;NA;-0.0226897987143122;-0.0142249124271754;0.0014366874630144;NA;;;
Platycheirus jaerensis;0;0;29;26;49;NA;NA;-0.0543679100786732;0.025966385680667;NA;;;
Platycheirus kittilaensis;0;2;27;31;49;NA;-0.00391728106577899;NA;-0.0415629672965595;NA;;;
Platycheirus laskai;0;0;0;7;20;NA;NA;NA;NA;NA;;;
Platycheirus latimanus;2;0;20;3;4;NA;0.0102373988066923;NA;NA;NA;;;
Platycheirus lundbecki;0;3;11;16;8;NA;0.00475217963386712;NA;-0.100252409038649;NA;;;
Platycheirus manicatus;6;32;356;241;284;NA;NA;NA;NA;NA;;;
Platycheirus melanopsis;0;0;0;23;11;NA;-0.0332310723224762;NA;NA;NA;;;
Platycheirus modestus;0;0;0;0;1;NA;NA;NA;NA;NA;;;
Platycheirus muelleri;0;0;0;0;5;NA;NA;NA;NA;NA;;;
Platycheirus naso;0;1;5;6;49;NA;0.203228856423019;NA;-0.0379287244743373;NA;;;
Platycheirus nielseni;3;2;75;80;350;NA;NA;NA;NA;NA;;;
Platycheirus nigrofemoratus;0;1;17;2;17;NA;-0.149047589750382;NA;NA;NA;;;
Platycheirus occultus;0;4;17;26;266;NA;NA;NA;NA;NA;;;
Platycheirus parmatus;1;0;52;42;51;NA;0.0294125968683745;-0.0844002427105803;0.0963815075189187;0.0290417938588273;;;
Platycheirus peltatus;13;34;201;148;646;NA;NA;NA;NA;NA;;;
Platycheirus perpallidus;2;2;18;22;46;NA;0.104011335377695;0.0301940946505451;-0.0352501925328617;NA;;;
Platycheirus podagratus;4;6;159;79;217;NA;NA;NA;NA;NA;;;
Platycheirus ramsarensis;4;2;0;7;32;NA;NA;NA;NA;NA;;;
Platycheirus scambus;3;25;194;136;227;NA;NA;NA;NA;NA;;;
Platycheirus scutatus;9;9;83;227;501;-0.00233740352342307;-0.0489416026138912;-0.00125914714454158;-0.213825504287347;-0.00815056980391697;;;
Platycheirus speighti;0;0;0;1;0;NA;NA;NA;NA;NA;;;Alp
Platycheirus splendidus;1;0;4;2;20;NA;NA;NA;NA;NA;;;
Platycheirus sticticus;0;0;0;3;12;NA;NA;NA;0.426325790174826;0.0252529769252689;;;
Platycheirus tarsalis;0;0;4;31;380;NA;0.0188009818321412;0.214061887008772;0.0186061835476255;0.0609141419686116;;;
Platycheirus tatricus;0;0;0;2;13;NA;NA;NA;NA;NA;;;Alp
Platycheirus transfugus;1;0;29;9;29;NA;NA;NA;NA;NA;;;
Platycheirus urakawensis;0;0;5;2;13;NA;0.00869229089109674;NA;NA;NA;;;
Platycheirus varipes;0;1;13;11;19;NA;-0.0467175706127568;NA;NA;NA;;;
Platynochaetus macquarti;0;0;0;1;7;NA;NA;NA;NA;NA;;;
Platynochaetus setosus;0;0;0;13;27;NA;NA;NA;NA;NA;;;
Pocota personata;4;2;0;11;53;NA;NA;NA;NA;NA;;;
Portevinia maculata;2;4;36;177;319;NA;0.00582663716513839;0.0357588189786198;NA;0.00437653839670122;;;
Primocerioides regale;0;0;0;0;1;NA;NA;NA;NA;NA;;;
Protosmia asensioi;0;0;1;2;19;NA;NA;NA;NA;NA;;;
Protosmia capitata;0;0;3;19;32;NA;NA;NA;NA;NA;;;
Protosmia exenterata;1;2;13;15;26;-0.034532181393211;NA;NA;NA;NA;;;
Protosmia glutinosa;1;1;5;20;27;NA;NA;NA;NA;NA;;;
Protosmia longiceps;0;0;4;5;8;-0.00811452478635273;NA;NA;NA;NA;;;
Protosmia lusitanica;0;0;0;0;1;NA;NA;NA;NA;NA;;;
Protosmia minutula;0;0;5;30;75;NA;NA;NA;NA;NA;;;
Protosmia monstrosa;1;0;0;1;10;-0.00958933788551584;NA;NA;NA;NA;;;
Protosmia montana;0;0;0;6;4;NA;NA;NA;NA;NA;;;
Protosmia paradoxa;3;0;4;14;27;0.0584215205673891;NA;NA;NA;NA;;;
Protosmia sideritis;0;0;4;7;1;NA;NA;NA;NA;NA;;;
Protosmia tiflensis;0;1;9;21;14;NA;NA;NA;NA;NA;;;
Psarus abdominalis;0;0;0;5;5;NA;NA;NA;NA;NA;;;
Pseudapis diversipes;0;0;1;0;0;NA;NA;NA;NA;NA;;;
Pseudoanthidium alpinum;1;0;1;2;0;NA;NA;NA;NA;NA;;;
Pseudoanthidium eximium;0;0;18;1;7;NA;NA;NA;NA;NA;;;
Pseudoanthidium kaspareki;0;1;0;1;0;NA;NA;NA;NA;NA;;;
Pseudoanthidium melanurum;1;0;7;9;26;0.198023281614607;NA;NA;NA;NA;;;
Pseudoanthidium nanum;74;29;75;159;414;NA;NA;NA;NA;NA;;;
Pseudoanthidium reticulatum;0;0;5;19;10;NA;NA;NA;NA;NA;;;
Pseudoanthidium scapulare;13;11;45;26;93;0.122179602739493;NA;NA;NA;NA;;;
Pseudoanthidium stigmaticorne;8;1;6;21;37;0.0933386586444907;NA;NA;NA;NA;;;
Pseudoanthidium tenellum;0;0;1;1;3;NA;NA;NA;NA;NA;;;
Pseudodoros nigricollis;0;0;0;0;1;NA;NA;NA;NA;NA;;;
Pseudopelecocera latifrons;0;1;0;3;6;NA;NA;NA;NA;-0.0706797726245267;;;
Psilota aegeae;0;0;0;0;9;NA;NA;NA;NA;NA;;;
Psilota anthracina;1;2;1;20;50;NA;NA;NA;NA;NA;;;
Psilota atra;0;0;0;8;111;0.0720108958888633;NA;0.202706263144515;0.204155434771478;0.101872639889897;;;
Psilota exilistyla;0;0;0;6;5;NA;NA;NA;NA;NA;;;
Psilota innupta;0;0;0;1;5;NA;NA;NA;NA;NA;;;
Psilota nana;0;0;0;8;1;NA;NA;NA;NA;NA;;;
Pyrophaena granditarsa;7;30;191;145;802;NA;0.0178680019301228;0.0166766095909014;0.00549218014489095;-0.0139889153462748;;;
Pyrophaena rosarum;0;7;20;106;703;NA;NA;0.0442744578572755;-0.0062103402833146;-0.0417516742156851;;;
Rhingia borealis;2;5;18;57;262;NA;NA;NA;NA;NA;;;Alp
Rhingia campestris;27;68;299;1896;7430;0.0239412797658737;0.0110534355856169;0.0259734626070183;-0.0086662895517822;0.0313431518645254;;;
Rhingia rostrata;0;3;2;61;373;0.00399537251615109;-0.0482872162729655;0.190736848208133;-0.00331283648833489;0.121031453753978;;;
Rhodanthidium acuminatum;0;0;6;2;0;NA;NA;NA;NA;NA;;;
Rhodanthidium caturigense;30;24;43;81;78;0.0216715817400034;-0.0211976831029374;NA;NA;NA;;;
Rhodanthidium infuscatum;0;24;5;5;5;0.134956830736711;NA;NA;NA;NA;;;
Rhodanthidium rufocinctum;0;0;3;3;0;NA;NA;NA;NA;NA;;;
Rhodanthidium septemdentatum;54;177;522;326;492;-0.0629344297662301;0.0105751674270742;NA;NA;-0.0188904286185792;;;
Rhodanthidium siculum;0;8;6;31;65;-0.025416259974179;NA;NA;NA;NA;;;
Rhodanthidium sticticum;5;164;198;141;579;0.0299848682702713;NA;NA;NA;NA;;;
Rhophitoides canus;24;11;39;57;74;NA;0.173549730308005;-0.00704331053774979;0.125414014908189;-0.0489574096219485;;;
Rhophitoides epiroticus;0;0;3;4;12;0.00952849346343607;NA;NA;NA;NA;;;
Riponnensia daccordii;0;0;0;0;1;NA;NA;NA;NA;NA;;;
Riponnensia insignis;0;0;0;0;1;NA;NA;NA;NA;NA;;;
Riponnensia longicornis;0;0;0;2;3;NA;NA;NA;NA;NA;;;
Riponnensia morini;0;0;2;3;6;-0.0803597417968437;NA;NA;NA;NA;;;
Riponnensia splendens;7;3;34;202;361;-0.0298656407007627;NA;-0.00543102173427429;NA;-0.00237300233995014;;;
Rohdendorfia alpina;0;0;0;2;1;NA;NA;NA;NA;NA;;;Alp
Rophites algirus;12;18;45;56;162;NA;NA;NA;NA;NA;;;
Rophites hartmanni;0;36;33;34;26;NA;0.0285293627003904;NA;NA;0.0100935162543421;;;
Rophites hellenicus;0;0;0;12;0;0.0155877741711894;NA;NA;NA;NA;;;
Rophites leclercqi;1;0;0;1;0;NA;NA;NA;NA;NA;;;
Rophites quinquespinosus;34;18;83;48;124;NA;-0.0220405130150508;NA;-0.0261557891130056;-0.0242726540648778;;;
Rophites thracius;0;0;3;0;0;NA;NA;NA;NA;NA;;;
Scaeva albomaculata;1;0;6;120;19;-0.0624964908248894;NA;NA;NA;NA;;;
Scaeva dignota;1;0;6;124;221;0.000590457936542742;0.0426127379595934;0.0474926668659006;NA;-0.0175592856334494;;;
Scaeva mecogramma;2;0;0;3;7;-0.0791316325113759;NA;NA;NA;NA;;;
Scaeva pyrastri;6;15;86;375;12364;0.0579518469191374;0.0865931181939508;0.14481298954805;-0.00464544079138564;0.0847293897616715;;;
Scaeva selenitica;6;8;34;163;388;-0.243664551348143;0.0319526074921281;-0.00290320141691985;0.00553653130112008;-0.384298283708453;;;
Seladonia cephalica;2;5;28;0;0;-0.547990886770794;NA;NA;NA;NA;;;
Seladonia confusa;192;220;424;580;851;NA;NA;NA;NA;NA;;;
Seladonia cretella;0;0;2;0;2;NA;NA;NA;NA;NA;;;
Seladonia gavarnica;0;0;6;0;29;NA;0.214942802289132;NA;NA;NA;;;
Seladonia gemmea;75;22;68;21;312;-0.0447042409959932;NA;NA;NA;NA;;;
Seladonia gemmella;0;1;6;6;6;-0.033478555854012;NA;NA;NA;NA;;;
Seladonia kessleri;19;12;99;9;31;-0.0408795145791599;-0.0676742982565321;NA;NA;-0.0770267067810023;;;
Seladonia leucahenea;302;97;113;76;281;NA;-0.0859679852427225;-0.115864580374049;-0.0895988219929351;-0.0436262907243957;;;
Seladonia microcardia;0;0;42;0;10;0.87413219813974;NA;NA;NA;NA;;;
Seladonia orientana;0;0;8;6;7;-0.0289209145461288;NA;NA;NA;NA;;;
Seladonia phryganica;1;1;13;13;6;-0.0387205879535244;NA;NA;NA;NA;;;
Seladonia pulverea;0;0;0;0;2;NA;NA;NA;NA;NA;;;
Seladonia seladonia;28;11;61;27;64;-0.0878982764060366;-0.0874024536940228;-0.0836821574834245;NA;-0.132944761896171;;;
Seladonia semitecta;7;3;0;0;3;NA;NA;NA;NA;NA;;;
Seladonia smaragdula;66;79;376;272;334;NA;NA;NA;NA;NA;;;
Seladonia subaurata;124;106;282;271;1006;-0.0761201284951954;-0.031963501565841;-0.0225531746495022;0.0248573194191124;-0.00642376900352343;;;
Seladonia submediterranea;6;3;10;16;50;NA;NA;NA;NA;NA;;;
Seladonia tumulorum;546;619;2703;7274;10031;-0.00531966008625696;-0.0226037581940458;-0.0321156270216431;-0.0289165823919137;-0.00299316313922656;;;
Seladonia vestita;9;8;9;0;33;0.0742154204994675;NA;NA;NA;NA;;;
Sericomyia arctica;0;0;6;4;8;NA;NA;NA;0.0649114299522655;NA;;;
Sericomyia bequaerti;0;0;0;0;1;NA;NA;NA;NA;NA;;;
Sericomyia bombiformis;1;6;1;61;185;NA;NA;NA;NA;NA;;;Alp
Sericomyia hispanica;0;0;0;5;0;NA;NA;NA;NA;NA;;;
Sericomyia jakutica;4;0;0;0;1;NA;NA;NA;NA;NA;;;
Sericomyia lappona;19;26;139;359;1038;NA;NA;NA;NA;NA;;;Alp
Sericomyia nigra;1;1;12;48;108;NA;NA;NA;NA;NA;;;
Sericomyia silentis;37;45;207;1181;5778;-0.00809059287762129;0.016394687016017;0.0363879273885988;0.029993302289557;0.0464242530687083;;;Alp
Sericomyia superbiens;3;10;28;149;491;NA;-0.0190801232079871;-0.027995092925864;-0.0281649847510188;0.0783314611764197;;;Alp
Simpanurgus phyllopodus;0;0;3;0;0;NA;NA;NA;NA;NA;;;
Spazigaster ambulans;0;0;1;16;32;NA;0.59957520721464;NA;NA;0.224054186976402;;;
Sphaerophoria abbreviata;0;1;33;21;13;NA;NA;NA;NA;NA;;;
Sphaerophoria bankowskae;1;0;5;30;83;NA;0.0183351730722331;NA;-0.0284687716168282;-0.00065377753638247;;;
Sphaerophoria batava;8;3;20;151;755;NA;NA;NA;NA;NA;;;
Sphaerophoria bengalensis;0;0;0;0;3;NA;NA;NA;NA;NA;;;
Sphaerophoria boreoalpina;2;0;7;20;32;NA;-0.0657876239386237;NA;0.165541500446607;NA;;;Alp
Sphaerophoria chongjini;0;1;0;10;30;NA;NA;NA;NA;NA;;;
Sphaerophoria estebani;0;0;1;13;5;NA;-0.0136822011581396;NA;NA;NA;;;Alp
Sphaerophoria fatarum;4;0;30;99;109;NA;NA;NA;NA;NA;;;
Sphaerophoria infuscata;0;0;2;37;32;NA;-0.0530705019923128;NA;NA;-0.0548144961736299;;;Alp
Sphaerophoria interrupta;37;50;287;412;1199;NA;-0.0405002793863885;-0.0428371743581016;-0.017848661243225;-0.00675165147221717;;;
Sphaerophoria laurae;0;0;9;15;18;NA;0.0223133806501321;NA;NA;NA;;;Alp
Sphaerophoria loewi;0;0;1;14;2;NA;NA;NA;NA;NA;;;
Sphaerophoria philanthus;7;5;105;355;1078;NA;NA;NA;NA;NA;;;
Sphaerophoria potentillae;0;0;0;0;99;NA;NA;0.493462556988585;NA;NA;;;
Sphaerophoria rueppelli;3;6;21;252;528;-0.0220756934077055;0.0446067170318893;0.0123864125772725;-0.0375847104317612;-0.00118122592791813;;;
Sphaerophoria scripta;29;41;204;801;29657;0.231116914263198;0.0814460452664675;0.209212871627834;-0.00690008119766443;0.14577973409785;;;
Sphaerophoria shirchan;0;0;1;3;8;NA;NA;NA;NA;-0.041268541055234;;;
Sphaerophoria taeniata;4;1;41;104;933;NA;NA;NA;NA;NA;;;
Sphaerophoria virgata;3;0;71;111;345;NA;NA;NA;NA;NA;;;
Sphecodes albilabris;132;170;178;406;4818;NA;NA;NA;NA;NA;;;
Sphecodes alternatus;11;42;105;61;90;NA;NA;NA;NA;NA;;;
Sphecodes combai;0;0;0;0;1;NA;NA;NA;NA;NA;;;
Sphecodes crassanus;2;16;9;8;36;NA;NA;NA;NA;NA;;;
Sphecodes crassus;121;511;826;2060;5175;NA;0.00570051037300425;0.00546452672181198;-0.129550554046235;0.0177555785000364;;;
Sphecodes cristatus;4;4;2;6;10;NA;NA;NA;NA;NA;;;
Sphecodes croaticus;3;1;7;13;72;NA;NA;NA;NA;NA;;;
Sphecodes dusmeti;3;0;0;9;1;NA;NA;NA;NA;NA;;;
Sphecodes ephippius;534;577;997;4109;8827;0.00702354609936716;0.0221829144332649;-0.0166346612917072;0.000675571620684772;0.000351783534762448;;;
Sphecodes ferruginatus;123;156;332;942;1366;-0.100806958367514;-0.0143011120821824;-0.0193903632052658;-0.399723232645501;-0.000229866571686241;;;
Sphecodes geoffrellus;433;903;1602;4745;8533;NA;0.0175954045904676;-0.0164661895982331;-0.191873414541917;-0.00175853950035553;;;
Sphecodes gibbus;472;666;907;2132;3081;-0.00231752937958594;0.00694299175722365;-0.0414824995141667;-0.129392360671924;0.00662241497189101;;;
Sphecodes hirtellus;0;15;5;3;25;-0.013037357991163;NA;NA;NA;NA;;;
Sphecodes hyalinatus;206;171;505;1397;1842;NA;0.0130680775536642;-0.0241571142633598;-0.0819918464573509;-0.0377769666817041;;;
Sphecodes longuloides;0;0;0;2;9;NA;NA;NA;NA;NA;;;
Sphecodes longulus;102;185;414;706;954;-0.0128192108586361;0.00417257766486951;-0.0135535531972652;-0.0405946016877282;0.00620787499558177;;;
Sphecodes majalis;0;0;0;21;72;NA;NA;NA;NA;0.126923120095752;;;
Sphecodes marginatus;14;61;134;155;170;NA;NA;NA;NA;NA;;;
Sphecodes miniatus;151;170;276;722;1570;NA;NA;NA;NA;NA;;;
Sphecodes monilicornis;528;657;1170;3482;6101;0.00652714659530298;0.000813414136103223;-0.00404227775399938;-0.126586320979023;-0.00726898507976053;;;
Sphecodes niger;7;29;69;621;947;NA;0.0390741023154081;0.0197932062539116;-0.0185900929592925;0.0104821430993047;;;
Sphecodes nomioidis;1;2;0;0;1;NA;NA;NA;NA;NA;;;
Sphecodes olivieri;0;1;3;3;32;NA;NA;NA;NA;NA;;;
Sphecodes pellucidus;318;972;1356;3039;6640;-0.00888698938037215;-0.000415889670457971;-0.0147913007631737;-0.148299876906613;-0.000717636434606416;;;
Sphecodes pinguiculus;0;2;2;2;0;NA;NA;NA;NA;NA;;;
Sphecodes pseudofasciatus;12;2;8;32;85;-0.0161007834838938;0.0264154230938024;NA;NA;0.0173993670256114;;;
Sphecodes puncticeps;176;238;437;1457;1923;0.00668161406751049;0.0181660365476733;-0.0535367275909979;-0.0455468951176278;-0.004970827155789;;;
Sphecodes reticulatus;197;256;187;685;1357;0.00463897497308328;-0.0237846721042464;-0.0137517508561943;-0.0337715102487521;-0.00383837936828585;;;
Sphecodes rubicundus;74;94;105;227;324;0.0971084537695988;0.108132315364173;-0.0234492673441168;NA;-0.0426691506744676;;;
Sphecodes rubripes;0;0;0;0;18;NA;NA;NA;NA;NA;;;
Sphecodes ruficrus;9;15;163;81;199;NA;NA;NA;NA;NA;;;
Sphecodes rufiventris;83;33;38;127;186;NA;NA;NA;NA;NA;;;
Sphecodes scabricollis;46;79;77;227;431;NA;NA;NA;NA;NA;;;
Sphecodes schenckii;15;15;6;5;256;0.072405621822112;-0.0479913246559575;NA;NA;0.0698072865666204;;;
Sphecodes spinulosus;67;72;21;71;72;NA;-0.0359441874247085;-0.0584765067092019;NA;-0.0497600209235715;;;
Sphecodes zangherii;0;0;1;1;17;NA;0.0234640761683221;NA;NA;NA;;;
Sphecomyia vespiformis;6;6;5;2;12;NA;NA;NA;-0.0199928921747528;NA;;;
Sphegina atrolutea;0;0;0;0;1;NA;NA;NA;NA;NA;;;
Sphegina clavata;0;0;0;15;11;NA;NA;NA;NA;NA;;;
Sphegina clunipes;8;12;27;337;527;NA;NA;NA;NA;NA;;;
Sphegina cornifera;0;0;2;4;11;NA;-0.0614792103324785;NA;NA;NA;;;
Sphegina elegans;1;3;16;159;220;-0.0315739259649205;0.0388970633030553;-0.0138294189538176;-0.00401323972783965;0.000837749902507493;;;
Sphegina latifrons;0;0;1;49;31;NA;-0.0310776454731503;NA;NA;0.121905271033728;;;Alp
Sphegina limbipennis;0;0;0;0;19;NA;NA;NA;NA;NA;;;
Sphegina montana;0;0;4;15;53;NA;NA;NA;NA;NA;;;
Sphegina platychira;0;0;0;0;5;NA;NA;NA;NA;NA;;;
Sphegina sibirica;0;1;28;87;548;NA;NA;NA;NA;NA;;;
Sphegina spheginea;0;0;0;6;17;NA;NA;NA;-0.802553578113916;NA;;;
Sphegina sublatifrons;0;0;0;32;16;NA;NA;NA;NA;-0.0122082415197431;;;Alp
Sphegina varifacies;0;0;0;0;4;NA;NA;NA;NA;NA;;;
Sphegina verecunda;0;0;4;12;22;NA;0.013703488361111;0.00737331813425132;NA;-0.0443741989505917;;;
Sphiximorpha euprosopa;0;0;0;0;2;NA;NA;NA;NA;NA;;;
Sphiximorpha garibaldii;0;0;0;0;14;0.35029243568067;NA;NA;NA;NA;;;
Sphiximorpha petronillae;0;0;0;1;0;NA;NA;NA;NA;NA;;;
Sphiximorpha subsessilis;9;2;1;14;101;NA;NA;NA;NA;NA;;;
Spilomyia digitata;0;0;1;0;1;NA;NA;NA;NA;NA;;;
Spilomyia diophthalma;1;9;23;26;125;NA;NA;NA;NA;NA;;;
Spilomyia graciosa;0;0;0;2;3;NA;NA;NA;NA;NA;;;
Spilomyia manicata;0;2;2;21;50;NA;NA;NA;NA;NA;;;
Spilomyia saltuum;0;2;0;25;39;NA;NA;NA;NA;NA;;;
Spilomyia triangulata;0;0;3;0;2;NA;NA;NA;NA;NA;;;
Stelis annulata;1;0;1;7;3;NA;NA;NA;NA;NA;;;
Stelis breviuscula;142;157;348;324;1113;0.0204928626023792;0.0173638727555567;0.0119145279447926;-0.00849371035389858;-0.0454425413852904;;;
Stelis franconica;7;1;2;13;14;NA;-0.0221530417003675;NA;NA;NA;;;
Stelis gigantea;0;0;0;0;2;NA;NA;NA;NA;NA;;;
Stelis iugae;0;0;3;0;0;NA;NA;NA;NA;NA;;;
Stelis minima;99;170;137;10;172;NA;-0.0602379438888033;-0.121990794341875;-0.0508238450475185;-0.044689577131998;;;
Stelis minuta;91;168;134;31;206;NA;-0.0509359246706165;0.00746958740495764;-0.0317206101399116;-0.0162108546688651;;;
Stelis murina;0;0;0;0;1;NA;NA;NA;NA;NA;;;
Stelis nasuta;56;13;12;25;33;0.0707211575189734;-0.0511080009425295;NA;NA;NA;;;
Stelis odontopyga;0;3;6;9;36;NA;0.00492112154399123;0.128121982995338;NA;0.0028467963876233;;;
Stelis ornatula;28;123;143;318;727;NA;NA;NA;NA;NA;;;
Stelis ortizi;0;0;0;0;7;NA;NA;NA;NA;NA;;;
Stelis pentelica;0;0;0;2;0;NA;NA;NA;NA;NA;;;
Stelis phaeoptera;266;384;350;171;392;NA;NA;NA;NA;NA;;;
Stelis punctulatissima;87;242;236;432;1390;0.0755196046971265;-0.00853342856056125;-0.00277329647190916;-0.0431126169486787;0.0261857047992513;;;
Stelis ruficornis;0;0;0;2;0;NA;NA;NA;NA;NA;;;
Stelis scutellaris;0;0;1;0;0;NA;NA;NA;NA;NA;;;
Stelis signata;34;141;49;88;184;0.023420160140501;0.000787725680478632;-0.0252554697985197;-0.0412520493740232;0.0285085885064011;;;
Stelis simillima;0;0;0;14;24;NA;NA;NA;NA;NA;;;
Stenoheriades coelostoma;0;0;18;14;9;0.0108964590206047;-0.0124313077244171;NA;NA;NA;;;
Stenoheriades maroccana;0;0;0;1;6;NA;NA;NA;NA;NA;;;
Syritta flaviventris;0;0;1;16;25;-0.00832641077915435;NA;NA;NA;NA;;;
Syritta pipiens;27;88;294;650;1660;NA;NA;NA;NA;NA;;;
Syrphocheilosia claviventris;0;0;2;4;16;NA;-0.0138130906884985;NA;NA;NA;;;Alp
Syrphus admirandus;0;0;0;0;1;NA;NA;NA;NA;NA;;;Alp
Syrphus attenuatus;0;0;0;0;1;NA;NA;NA;NA;NA;;;Alp
Syrphus nitidifrons;0;0;0;10;18;NA;-0.0458489893768685;0.00670426976279257;NA;-0.0575196771699656;;;Alp
Syrphus rectus;0;0;0;0;6;NA;NA;NA;NA;NA;;;Alp
Syrphus ribesii;0;5;15;511;961;NA;NA;NA;NA;NA;;;
Syrphus torvus;0;2;2;272;3915;0.0689375028071864;0.0655376664454037;0.238005193861519;0.78468068406549;0.043757756223085;;;
Syrphus vitripennis;0;11;7;338;1627;0.0168939336067255;0.03931362040944;0.140853432187034;0.670014869235266;0.00499214565220091;;;
Systropha curvicornis;12;31;68;42;104;-0.091152639091966;0.0230911876630131;NA;0.139744348336521;0.000373509187207711;;;
Systropha grandimargo;0;3;18;15;10;NA;NA;NA;NA;NA;;;
Systropha planidens;2;5;17;16;47;-0.120705197752871;-0.00451152562665989;NA;NA;-0.0273059060753052;;;
Tarsalia ancyliformis;2;3;0;2;5;-0.0329125900576388;NA;NA;NA;NA;;;
Tarsalia hirtipes;1;0;0;0;0;NA;NA;NA;NA;NA;;;
Temnostoma apiforme;12;5;17;21;195;NA;-0.0318038920615027;NA;0.0208061935503519;0.108217339631092;;;
Temnostoma bombylans;0;2;15;66;779;NA;0.0539238630802116;0.149031218380839;-0.0114235634147955;-0.0220828638861411;;;
Temnostoma carens;0;0;0;0;4;NA;NA;NA;NA;NA;;;
Temnostoma meridionale;0;1;0;5;44;NA;NA;NA;NA;NA;;;
Temnostoma sericomyiaeforme;0;0;0;2;5;NA;NA;NA;NA;NA;;;
Temnostoma vespiforme;2;10;33;80;1260;NA;0.0118756243674864;0.0833191395999944;0.0188262248432054;0.0515390304012138;;;
Tetralonia alticincta;4;3;17;50;43;NA;NA;NA;NA;NA;;;
Tetralonia cinctella;0;0;1;0;4;NA;NA;NA;NA;NA;;;
Tetralonia dentata;20;16;30;43;62;NA;NA;NA;NA;NA;;;
Tetralonia fulvescens;1;8;7;46;102;NA;NA;NA;NA;NA;;;
Tetralonia gennargentui;0;0;0;0;2;NA;NA;NA;NA;NA;;;
Tetralonia glauca;1;4;6;13;16;0.117973350001529;NA;NA;NA;NA;;;
Tetralonia graja;0;3;4;27;19;0.0292327764377081;NA;NA;NA;NA;;;
Tetralonia iberica;0;0;2;4;21;0.0779794940374446;NA;NA;NA;NA;;;
Tetralonia inulae;1;9;3;20;17;NA;-0.00460225592077425;NA;NA;0.141684762804524;;;
Tetralonia julliani;0;1;6;7;11;NA;NA;NA;NA;NA;;;
Tetralonia lyncea;0;0;2;1;2;NA;NA;NA;NA;NA;;;
Tetralonia malvae;59;11;11;39;167;NA;NA;NA;NA;NA;;;
Tetralonia nana;2;10;9;26;43;0.0243536101205026;NA;NA;NA;0.12928902368372;;;
Tetralonia pollinosa;0;0;0;4;15;NA;NA;NA;NA;NA;;;
Tetralonia salicariae;34;24;48;64;136;0.00542074456369586;-0.00750642770398493;0.0532752706856654;NA;0.000912167729571037;;;
Tetralonia scabiosae;2;0;2;12;1;NA;NA;NA;NA;NA;;;
Tetralonia strigata;0;1;4;30;45;NA;NA;NA;NA;NA;;;
Tetraloniella dentata;0;0;4;0;0;NA;NA;NA;NA;NA;;;
Tetraloniella fulvescens;0;2;0;0;0;NA;NA;NA;NA;NA;;;
Tetraloniella graja;0;0;3;0;0;NA;NA;NA;NA;NA;;;
Tetraloniella iberica;0;18;7;0;0;NA;NA;NA;NA;NA;;;
Tetraloniella strigata;0;1;5;0;0;NA;NA;NA;NA;NA;;;
Thrincohalictus prognathus;1;0;0;0;0;NA;NA;NA;NA;NA;;;
Thyreus affinis;5;23;11;10;10;NA;NA;NA;NA;NA;;;
Thyreus elegans;4;0;0;0;0;NA;NA;NA;NA;NA;;;
Thyreus hellenicus;2;5;4;0;1;NA;NA;NA;NA;NA;;;
Thyreus hirtus;25;42;42;20;63;-0.0841779294346035;-0.0116411931902332;NA;NA;NA;;;
Thyreus histrionicus;25;36;72;75;158;0.00921551894046731;-0.0292063630192633;NA;NA;0.0103534508537559;;;
Thyreus orbatus;138;48;83;56;113;NA;NA;NA;NA;NA;;;
Thyreus picaron;5;4;7;4;12;-0.0719984926181738;0.146502108225605;NA;NA;NA;;;
Thyreus ramosus;32;64;77;70;173;0.013626165111632;0.00283783230359564;-0.0355189423748593;NA;-0.0254611600940624;;;
Thyreus scutellaris;0;4;0;0;0;NA;NA;NA;NA;NA;;;
Thyreus truncatus;8;9;10;7;20;0.117953414191667;0.153629299268349;NA;NA;-0.125674909844014;;;
