family,scientificName,Group,1921-1940,1941-1960,1961-1980,1981-2000,2001-2020,mediterranean,alpine,atlantic,continental,boreal
Syrphidae,Orthonevra elegans,hoverflies,1,0,0,0,0,NA,NA,NA,NA,NA
Syrphidae,Orthonevra erythrogona,hoverflies,0,1,4,12,39,NA,NA,NA,NA,-0.0140438963071851
Syrphidae,Orthonevra frontalis,hoverflies,0,12,0,15,14,NA,NA,NA,NA,NA
Syrphidae,Orthonevra gemmula,hoverflies,0,0,0,1,0,NA,NA,NA,NA,NA
Syrphidae,Orthonevra geniculata,hoverflies,1,3,10,69,132,NA,NA,0.0691650753238869,0.0197137644697332,0.111912224760752
Syrphidae,Orthonevra incisa,hoverflies,0,1,0,0,0,NA,NA,NA,NA,NA
Syrphidae,Orthonevra intermedia,hoverflies,0,0,4,16,104,NA,NA,0.0376543292806728,-0.0731902292326165,0.166751793907212
Syrphidae,Orthonevra montana,hoverflies,0,0,0,63,13,NA,-0.0324746136503673,NA,-0.0843878376281601,NA
Syrphidae,Orthonevra nobilis,hoverflies,2,3,25,212,236,-0.00496865905628512,0.0148492328054736,-0.0183129308013235,-0.00310878627049999,NA
Syrphidae,Orthonevra stackelbergi,hoverflies,2,0,3,6,205,NA,NA,NA,NA,0.0531433214477909
Syrphidae,Orthonevra tristis,hoverflies,0,0,1,3,40,NA,0.00882053181405653,NA,NA,NA
Syrphidae,Palumbia bellierii,hoverflies,0,0,0,0,2,NA,NA,NA,NA,NA
Syrphidae,Paragus absidatus,hoverflies,0,0,0,3,3,NA,NA,NA,NA,NA
Syrphidae,Paragus albifrons,hoverflies,0,2,2,21,22,NA,NA,NA,NA,NA
Syrphidae,Paragus albipes,hoverflies,0,0,1,0,0,NA,NA,NA,NA,NA
Syrphidae,Paragus ascoensis,hoverflies,0,0,0,1,0,NA,NA,NA,NA,NA
Syrphidae,Paragus bicolor,hoverflies,3,40,94,312,499,-0.0208812589020801,-0.020100361685666,-0.0409097219372414,-0.0357386856198504,NA
Syrphidae,Paragus bradescui,hoverflies,0,1,2,1,14,0.00970655333453006,NA,NA,NA,NA
Syrphidae,Paragus cinctus,hoverflies,0,2,2,8,11,0.0115520427374479,NA,NA,NA,NA
Syrphidae,Paragus compeditus,hoverflies,0,0,0,0,6,NA,NA,NA,NA,NA
Syrphidae,Paragus constrictus,hoverflies,0,0,0,17,4,NA,NA,NA,NA,NA
Syrphidae,Paragus finitimus,hoverflies,0,0,0,4,11,NA,NA,NA,NA,NA
Syrphidae,Paragus flammeus,hoverflies,0,0,3,11,15,NA,NA,-0.0109107322186882,-0.108587628750557,NA
Syrphidae,Paragus glumaci,hoverflies,0,0,0,1,2,NA,NA,NA,NA,NA
Syrphidae,Paragus haemorrhous,hoverflies,7,2,51,266,732,0.0568365390741094,0.0425579182234845,0.0509501135842267,0.0148431754137129,-0.00449468221310053
Syrphidae,Paragus hyalopteri,hoverflies,0,0,0,1,1,NA,NA,NA,NA,NA
Syrphidae,Paragus kopdagensis,hoverflies,0,0,0,1,3,NA,NA,NA,NA,NA
Syrphidae,Paragus majoranae,hoverflies,0,0,0,21,6,-0.0456376076647191,-0.065573202377819,NA,-0.0200072168706995,NA
Syrphidae,Paragus medeae,hoverflies,0,0,3,0,0,NA,NA,NA,NA,NA
Syrphidae,Paragus oltenicus,hoverflies,0,0,0,5,0,NA,NA,NA,NA,NA
Syrphidae,Paragus pecchiolii,hoverflies,2,1,14,128,440,0.0744820182847551,0.0832440104580362,0.0583482645820095,0.0785190823149783,-0.0408756705349668
Syrphidae,Paragus punctulatus,hoverflies,0,0,9,20,20,NA,0.0124644183995073,NA,NA,NA
Syrphidae,Paragus quadrifasciatus,hoverflies,0,1,15,227,237,NA,NA,NA,NA,NA
Syrphidae,Paragus sexarcuatus,hoverflies,0,1,8,1,1,NA,NA,NA,NA,NA
Syrphidae,Paragus strigatus,hoverflies,0,0,8,71,191,NA,NA,NA,NA,NA
Syrphidae,Paragus testaceus,hoverflies,0,4,1,18,20,NA,NA,NA,NA,NA
Syrphidae,Paragus tibialis,hoverflies,10,33,71,252,463,-0.0301620674712535,0.00805441906303624,-0.0502089083377887,-0.0277338290025741,NA
Syrphidae,Parasyrphus annulatus,hoverflies,2,7,13,132,124,NA,NA,NA,NA,NA
Syrphidae,Parasyrphus groenlandicus,hoverflies,10,0,0,4,11,NA,-0.0373969672421445,NA,NA,0.00623454873246843
Syrphidae,Parasyrphus lineola,hoverflies,2,8,24,185,124,NA,-0.0226796461026267,-0.0965908938483603,-0.0134223197872586,-0.0355691074858697
Syrphidae,Parasyrphus macularis,hoverflies,0,1,4,50,37,NA,-0.0132894506863181,NA,-0.0208166917879156,NA
Syrphidae,Parasyrphus malinellus,hoverflies,1,2,14,44,40,NA,NA,NA,NA,NA
Syrphidae,Parasyrphus nigritarsis,hoverflies,1,1,4,31,70,NA,0.00183025778450406,0.0119211640998482,0.0565641320731897,NA
Syrphidae,Parasyrphus proximus,hoverflies,0,1,5,7,25,NA,NA,NA,NA,0.00336853618716627
Syrphidae,Parasyrphus punctulatus,hoverflies,8,7,42,259,760,3.05753309396382e-4,-0.222623101747009,-0.0106505448348893,-0.0988294534379101,NA
Syrphidae,Parasyrphus relictus,hoverflies,0,0,3,101,57,NA,3.1770852227635e-4,NA,-0.0444255360198197,NA
Syrphidae,Parasyrphus tarsatus,hoverflies,0,0,0,1,7,NA,NA,NA,NA,NA
Syrphidae,Parhelophilus consimilis,hoverflies,4,8,44,70,167,NA,NA,-0.0122591138592895,-0.0492105651567171,0.011277363459234
Syrphidae,Parhelophilus frutetorum,hoverflies,10,16,36,209,439,-0.0264551013996596,NA,0.00561449637628249,0.0345177631265088,-0.00777086848304328
Syrphidae,Parhelophilus versicolor,hoverflies,7,20,57,304,626,0.0225383759406128,NA,-0.00672997020872164,0.0130843352667025,0.0196019196483287
Syrphidae,Pelecocera caledonica,hoverflies,0,0,3,23,59,NA,NA,NA,NA,NA
Syrphidae,Pelecocera hederae,hoverflies,0,0,0,0,3,NA,NA,NA,NA,NA
Syrphidae,Pelecocera lusitanica,hoverflies,0,0,3,13,79,NA,NA,NA,NA,NA
Syrphidae,Pelecocera pruinosomaculata,hoverflies,0,0,2,9,11,NA,NA,NA,NA,NA
Syrphidae,Pelecocera scaevoides,hoverflies,1,3,14,68,269,NA,0.0467001015896585,-0.0419964496155375,-0.0614301330665675,0.02675881125757
Syrphidae,Pelecocera tricincta,hoverflies,2,1,14,78,300,NA,0.0177507950426349,0.0741893987356933,-0.0201821887197314,0.0324825705382777
Syrphidae,Philhelius aeginae,hoverflies,0,0,0,0,11,NA,NA,NA,NA,NA
Syrphidae,Philhelius citrofasciatus,hoverflies,13,18,24,139,508,0.0673468671454968,0.145085624223802,0.0151145183189246,0.0386402951212625,NA
Syrphidae,Philhelius dives,hoverflies,0,0,2,52,572,0.243208687271554,0.170598801295628,0.168445570473492,0.0702427214213826,NA
Syrphidae,Philhelius laetus,hoverflies,0,0,0,6,40,NA,NA,NA,0.0840923472595743,NA
Syrphidae,Philhelius marginalis,hoverflies,0,0,0,0,3,NA,NA,NA,NA,NA
Syrphidae,Philhelius pedissequus,hoverflies,24,23,18,121,388,NA,NA,NA,NA,NA
Syrphidae,Philhelius pilosus,hoverflies,0,0,0,0,3,NA,NA,NA,NA,NA
Syrphidae,Philhelius stackelbergi,hoverflies,3,2,3,26,253,0.274959779498775,0.507218706507436,0.175281971301676,0.150490989226954,NA
Syrphidae,Pipiza austriaca,hoverflies,6,15,31,148,224,0.200871405310941,0.0496545971594176,-0.029875010154474,-0.034418243031691,0.0108875630594879
Syrphidae,Pipiza carbonaria,hoverflies,0,1,0,39,3,NA,NA,NA,-0.032016399787527,NA
Syrphidae,Pipiza fasciata,hoverflies,0,6,23,19,13,NA,NA,NA,NA,NA
Syrphidae,Pipiza festiva,hoverflies,1,3,3,24,8,NA,NA,0.0854963674428805,-0.0408218622579043,NA
Syrphidae,Pipiza laurusi,hoverflies,0,0,4,2,3,NA,NA,NA,NA,NA
Syrphidae,Pipiza lugubris,hoverflies,8,6,14,38,123,NA,NA,-0.044359464359799,-0.0689210052852279,-0.0402228910515184
Syrphidae,Pipiza luteibarba,hoverflies,0,0,0,2,1,NA,NA,NA,NA,NA
Syrphidae,Pipiza luteitarsis,hoverflies,5,8,38,89,103,NA,NA,-0.02634412399462,-0.0212488269019784,NA
Syrphidae,Pipiza noctiluca,hoverflies,28,38,121,484,918,0.0416541403552802,-0.017233714277124,-0.00765706715155252,-0.0304939665976981,0.0109642932951289
Syrphidae,Pipiza notata,hoverflies,9,12,86,204,332,NA,NA,NA,NA,NA
Syrphidae,Pipiza quadrimaculata,hoverflies,12,22,151,336,738,NA,NA,NA,NA,NA
Syrphidae,Pipizella annulata,hoverflies,0,0,2,75,41,NA,NA,NA,NA,NA
Syrphidae,Pipizella bispina,hoverflies,0,0,0,9,5,NA,-0.134795519084858,NA,NA,NA
Syrphidae,Pipizella brevis,hoverflies,0,0,0,0,7,NA,NA,NA,NA,NA
Syrphidae,Pipizella calabra,hoverflies,0,0,0,0,1,NA,NA,NA,NA,NA
Syrphidae,Pipizella divicoi,hoverflies,0,0,2,126,81,-0.0563834895805476,0.240682095672085,0.0787751313510525,0.047906647776791,NA
Syrphidae,Pipizella lyneborgi,hoverflies,0,0,0,0,2,NA,NA,NA,NA,NA
Syrphidae,Pipizella maculipennis,hoverflies,0,17,46,141,49,0.00640070838569856,-4.3654281923402e-4,-0.037204237955292,-0.0468753456355231,NA
Syrphidae,Pipizella mongolorum,hoverflies,0,0,0,0,4,NA,NA,NA,NA,NA
Syrphidae,Pipizella nigriana,hoverflies,0,0,0,3,26,NA,0.484833724754343,NA,NA,NA
Syrphidae,Pipizella pennina,hoverflies,0,0,0,1,7,NA,NA,NA,NA,NA
Syrphidae,Pipizella siciliana,hoverflies,0,0,0,0,3,NA,NA,NA,NA,NA
Syrphidae,Pipizella speighti,hoverflies,0,2,5,54,6,NA,NA,NA,NA,NA
Syrphidae,Pipizella viduata,hoverflies,23,8,78,373,2342,-0.021365716364285,-0.00204256179158546,0.0620318309344784,0.0187420691525479,0.0578384514803107
Syrphidae,Pipizella virens,hoverflies,14,36,22,181,132,0.0238809156178044,-0.0047360518795756,-0.0425806113411289,-0.0633863343975869,NA
Syrphidae,Pipizella zeneggenensis,hoverflies,0,0,3,64,54,NA,NA,NA,NA,NA
Syrphidae,Pipizella zloti,hoverflies,0,0,0,17,8,NA,NA,NA,0.00302159872295387,NA
Syrphidae,Platycheirus abruzzensis,hoverflies,0,0,0,0,1,NA,NA,NA,NA,NA
Syrphidae,Platycheirus aeratus,hoverflies,1,0,0,0,0,NA,NA,NA,NA,NA
Syrphidae,Platycheirus albimanus,hoverflies,18,33,562,849,10753,NA,NA,NA,NA,NA
Syrphidae,Platycheirus ambiguus,hoverflies,1,0,1,18,21,NA,NA,-0.122456064610582,NA,NA
Syrphidae,Platycheirus amplus,hoverflies,1,2,21,41,93,NA,NA,NA,NA,NA
Syrphidae,Platycheirus angustatus,hoverflies,5,4,117,90,454,NA,NA,NA,NA,NA
Syrphidae,Platycheirus angustipes,hoverflies,0,0,0,1,12,NA,NA,NA,NA,NA
Syrphidae,Platycheirus aurolateralis,hoverflies,0,0,4,5,19,NA,NA,NA,NA,NA
Syrphidae,Platycheirus brunnifrons,hoverflies,0,0,0,0,6,NA,NA,NA,NA,NA
Syrphidae,Platycheirus chilosia,hoverflies,0,0,4,4,2,NA,NA,NA,NA,NA
Syrphidae,Platycheirus ciliatus,hoverflies,0,0,0,0,2,NA,NA,NA,NA,NA
Syrphidae,Platycheirus clypeatus,hoverflies,48,40,385,403,1242,NA,NA,NA,NA,NA
Syrphidae,Platycheirus complicatus,hoverflies,0,0,0,1,1,NA,NA,NA,NA,NA
Syrphidae,Platycheirus discimanus,hoverflies,0,1,7,3,26,NA,0.0550404140011027,0.00323864081060118,NA,0.0296101402067182
Syrphidae,Platycheirus europaeus,hoverflies,4,5,25,23,328,NA,NA,NA,NA,NA
Syrphidae,Platycheirus fasciculatus,hoverflies,0,0,0,2,1,NA,NA,NA,NA,NA
Syrphidae,Platycheirus fulviventris,hoverflies,4,6,21,76,330,NA,NA,0.0279066371253647,-0.0331709905718091,-0.00541494977703231
Syrphidae,Platycheirus goeldlini,hoverflies,0,0,0,0,1,NA,NA,NA,NA,NA
Syrphidae,Platycheirus groenlandicus,hoverflies,1,0,0,0,0,NA,NA,NA,NA,NA
Syrphidae,Platycheirus immaculatus,hoverflies,0,0,1,6,5,NA,NA,NA,NA,NA
Syrphidae,Platycheirus immarginatus,hoverflies,5,3,19,17,105,NA,-0.0226761218522794,-0.0142327400554136,NA,0.0014314915857792
Syrphidae,Platycheirus jaerensis,hoverflies,0,0,29,27,53,NA,NA,-0.0543738140328568,NA,0.0259717300998259
Syrphidae,Platycheirus kittilaensis,hoverflies,0,2,27,33,53,NA,-0.0039477444031136,NA,NA,-0.0415658500299623
Syrphidae,Platycheirus laskai,hoverflies,0,0,0,7,22,NA,NA,NA,NA,NA
Syrphidae,Platycheirus latimanus,hoverflies,2,0,20,3,4,NA,0.0102379494985057,NA,NA,NA
Syrphidae,Platycheirus lundbecki,hoverflies,0,3,11,16,8,NA,0.0047575111466925,NA,NA,-0.100268389801481
Syrphidae,Platycheirus manicatus,hoverflies,6,32,359,248,298,NA,NA,NA,NA,NA
Syrphidae,Platycheirus melanopsis,hoverflies,0,0,0,23,11,NA,-0.0330357973031032,NA,NA,NA
Syrphidae,Platycheirus modestus,hoverflies,0,0,0,0,1,NA,NA,NA,NA,NA
Syrphidae,Platycheirus muelleri,hoverflies,0,0,0,0,5,NA,NA,NA,NA,NA
Syrphidae,Platycheirus naso,hoverflies,0,1,5,6,53,NA,0.203325733794052,NA,NA,-0.0379603880126178
Syrphidae,Platycheirus nielseni,hoverflies,3,2,75,80,354,NA,NA,NA,NA,NA
Syrphidae,Platycheirus nigrofemoratus,hoverflies,0,1,18,2,17,NA,-0.149031017832995,NA,NA,NA
Syrphidae,Platycheirus occultus,hoverflies,0,4,17,26,267,NA,NA,NA,NA,NA
Syrphidae,Platycheirus parmatus,hoverflies,1,0,52,42,51,NA,0.029382668391189,-0.0843851949323268,0.0290349563972874,0.0963669879558258
Syrphidae,Platycheirus peltatus,hoverflies,13,34,201,149,665,NA,NA,NA,NA,NA
Syrphidae,Platycheirus perpallidus,hoverflies,2,2,19,23,48,NA,0.104000217113446,0.0301917857981405,NA,-0.0352503732404973
Syrphidae,Platycheirus podagratus,hoverflies,4,6,160,83,224,NA,NA,NA,NA,NA
Syrphidae,Platycheirus ramsarensis,hoverflies,4,2,0,7,33,NA,NA,NA,NA,NA
Syrphidae,Platycheirus scambus,hoverflies,3,25,194,139,231,NA,NA,NA,NA,NA
Syrphidae,Platycheirus scutatus,hoverflies,10,9,83,245,512,NA,NA,NA,NA,NA
Syrphidae,Platycheirus speighti,hoverflies,0,0,0,1,0,NA,NA,NA,NA,NA
Syrphidae,Platycheirus splendidus,hoverflies,1,0,4,2,20,NA,NA,NA,NA,NA
Syrphidae,Platycheirus sticticus,hoverflies,0,0,0,3,12,NA,NA,NA,0.0252490706342156,0.426299622591247
Syrphidae,Platycheirus tarsalis,hoverflies,0,0,4,40,381,NA,0.0187549813999373,0.213947279271706,0.084723946506608,0.0184758403974069
Syrphidae,Platycheirus tatricus,hoverflies,0,0,0,2,13,NA,NA,NA,NA,NA
Syrphidae,Platycheirus transfugus,hoverflies,1,0,29,9,31,NA,NA,NA,NA,NA
Syrphidae,Platycheirus urakawensis,hoverflies,0,0,5,3,13,NA,0.00869138600950965,NA,NA,NA
Syrphidae,Platycheirus varipes,hoverflies,0,1,13,11,19,NA,-0.0466672407891947,NA,NA,NA
Syrphidae,Platynochaetus macquarti,hoverflies,0,0,0,1,7,NA,NA,NA,NA,NA
Syrphidae,Platynochaetus setosus,hoverflies,0,0,0,13,27,NA,NA,NA,NA,NA
Syrphidae,Pocota personata,hoverflies,5,5,4,16,59,NA,NA,NA,NA,NA
Syrphidae,Portevinia maculata,hoverflies,3,4,63,278,326,NA,0.00582068069292539,0.0357550939501452,0.00435964280923229,NA
Syrphidae,Primocerioides regale,hoverflies,0,0,0,0,1,NA,NA,NA,NA,NA
Syrphidae,Psarus abdominalis,hoverflies,0,0,0,5,5,NA,NA,NA,NA,NA
Syrphidae,Pseudodoros nigricollis,hoverflies,0,0,0,0,1,NA,NA,NA,NA,NA
Syrphidae,Pseudopelecocera latifrons,hoverflies,0,2,0,13,26,NA,NA,NA,-0.0706746795602088,NA
Syrphidae,Psilota aegeae,hoverflies,0,0,0,0,9,NA,NA,NA,NA,NA
Syrphidae,Psilota anthracina,hoverflies,1,3,5,32,53,NA,NA,NA,NA,NA
Syrphidae,Psilota atra,hoverflies,0,0,0,8,112,0.0720084540288474,NA,0.202701050799885,0.101893317285403,0.204210256346744
Syrphidae,Psilota exilistyla,hoverflies,0,0,0,6,5,NA,NA,NA,NA,NA
Syrphidae,Psilota innupta,hoverflies,0,0,0,3,7,NA,NA,NA,NA,NA
Syrphidae,Psilota nana,hoverflies,0,0,0,8,1,NA,NA,NA,NA,NA
Syrphidae,Pyrophaena granditarsa,hoverflies,7,30,191,145,803,NA,0.0178587579064101,0.016681621563725,-0.0140147852853285,0.00553838536476859
Syrphidae,Pyrophaena rosarum,hoverflies,0,7,20,112,705,NA,NA,0.0442847697541532,-0.0418649669416933,-0.00619575036540641
Syrphidae,Rhingia borealis,hoverflies,2,5,18,59,265,NA,NA,NA,NA,NA
Syrphidae,Rhingia campestris,hoverflies,30,74,323,2030,7499,0.0238494276294235,0.011126163992623,0.025987517871995,0.0316966021312413,-0.0086301327819045
Syrphidae,Rhingia rostrata,hoverflies,0,6,7,85,376,0.00398002120746535,-0.0484614047015901,0.191110192142206,0.121787931740443,0.0553044411012319
Syrphidae,Riponnensia daccordii,hoverflies,0,0,0,0,1,NA,NA,NA,NA,NA
Syrphidae,Riponnensia insignis,hoverflies,0,0,0,0,1,NA,NA,NA,NA,NA
Syrphidae,Riponnensia longicornis,hoverflies,0,0,0,2,3,NA,NA,NA,NA,NA
Syrphidae,Riponnensia morini,hoverflies,0,0,2,3,6,-0.0803581999636329,NA,NA,NA,NA
Syrphidae,Riponnensia splendens,hoverflies,9,9,53,249,372,-0.0298639867259733,NA,-0.00543149663072131,-0.00237718325588668,NA
Syrphidae,Rohdendorfia alpina,hoverflies,0,0,0,2,1,NA,NA,NA,NA,NA
Syrphidae,Scaeva albomaculata,hoverflies,1,0,6,120,21,-0.0624933174562994,NA,NA,NA,NA
Syrphidae,Scaeva dignota,hoverflies,1,0,6,125,231,5.98896851030456e-4,0.0425165819370025,0.0475067905713098,-0.0175345602453951,NA
Syrphidae,Scaeva mecogramma,hoverflies,2,0,0,3,8,0.0156333374230104,NA,NA,NA,NA
Syrphidae,Scaeva pyrastri,hoverflies,6,15,90,416,12396,0.0579538200928056,0.0874847585148002,0.144812591542416,0.0845665046291058,-0.00462660954719784
Syrphidae,Scaeva selenitica,hoverflies,6,8,35,171,407,-0.243577545420701,0.0320474800191803,-0.00288135198776402,-0.383835519425846,0.00554804965598921
Syrphidae,Sericomyia arctica,hoverflies,0,0,6,4,8,NA,NA,NA,NA,0.0649897273377382
Syrphidae,Sericomyia bequaerti,hoverflies,0,0,0,0,1,NA,NA,NA,NA,NA
Syrphidae,Sericomyia bombiformis,hoverflies,1,6,1,61,186,NA,NA,NA,NA,NA
Syrphidae,Sericomyia hispanica,hoverflies,0,0,0,5,0,NA,NA,NA,NA,NA
Syrphidae,Sericomyia jakutica,hoverflies,4,0,0,0,1,NA,NA,NA,NA,NA
Syrphidae,Sericomyia lappona,hoverflies,23,30,152,409,1054,NA,NA,NA,NA,NA
Syrphidae,Sericomyia nigra,hoverflies,1,1,12,48,110,NA,NA,NA,NA,NA
Syrphidae,Sericomyia silentis,hoverflies,39,47,216,1273,5832,-0.00808825102285666,0.016402448903039,0.0363912896887637,0.0463093939125672,0.0300287824539909
Syrphidae,Sericomyia superbiens,hoverflies,5,13,44,181,501,NA,-0.0190476262565017,-0.0279494576885615,0.0776946329165377,-0.0281325637131841
Syrphidae,Spazigaster ambulans,hoverflies,0,0,1,17,33,NA,0.599488604701523,NA,0.224028448795617,NA
Syrphidae,Sphaerophoria abbreviata,hoverflies,0,1,33,22,14,NA,NA,NA,NA,NA
Syrphidae,Sphaerophoria bankowskae,hoverflies,1,0,5,30,83,NA,0.0183465961725556,NA,-0.00115421125809097,-0.0285567845325023
Syrphidae,Sphaerophoria batava,hoverflies,8,3,22,170,779,NA,NA,NA,NA,NA
Syrphidae,Sphaerophoria bengalensis,hoverflies,0,0,0,0,3,NA,NA,NA,NA,NA
Syrphidae,Sphaerophoria boreoalpina,hoverflies,2,0,7,20,32,NA,-0.0656868633889769,NA,NA,0.165524272434756
Syrphidae,Sphaerophoria chongjini,hoverflies,0,1,0,10,30,NA,NA,NA,NA,NA
Syrphidae,Sphaerophoria estebani,hoverflies,0,0,1,13,5,NA,0.00377255182444719,NA,NA,NA
Syrphidae,Sphaerophoria fatarum,hoverflies,4,0,35,118,114,NA,NA,NA,NA,NA
Syrphidae,Sphaerophoria infuscata,hoverflies,0,0,2,37,32,NA,-0.0530140215345869,NA,-0.0548064321147192,NA
Syrphidae,Sphaerophoria interrupta,hoverflies,40,51,307,476,1225,NA,-0.041533994459179,-0.0428797153422373,-0.00678103521519077,-0.017878143700806
Syrphidae,Sphaerophoria laurae,hoverflies,0,0,9,15,20,NA,-0.0283557159038335,NA,NA,NA
Syrphidae,Sphaerophoria loewi,hoverflies,1,1,2,20,3,NA,NA,NA,NA,NA
Syrphidae,Sphaerophoria philanthus,hoverflies,7,5,105,379,1096,NA,NA,NA,NA,NA
Syrphidae,Sphaerophoria potentillae,hoverflies,0,0,0,0,99,NA,NA,0.493462556988585,NA,NA
Syrphidae,Sphaerophoria rueppelli,hoverflies,6,8,38,298,561,-0.0220706492091852,0.0445117155852772,0.0123844072150001,-0.00120293189046391,-0.037577641271161
Syrphidae,Sphaerophoria scripta,hoverflies,29,41,228,972,29722,0.233424756048342,0.0820687332274163,0.209908810757513,0.146947674356745,-0.00719300226292
Syrphidae,Sphaerophoria shirchan,hoverflies,0,0,1,4,8,NA,NA,NA,-0.041269993201989,NA
Syrphidae,Sphaerophoria taeniata,hoverflies,6,3,49,139,952,NA,NA,NA,NA,NA
Syrphidae,Sphaerophoria virgata,hoverflies,3,0,78,133,357,NA,NA,NA,NA,NA
Syrphidae,Sphecomyia vespiformis,hoverflies,6,6,5,2,12,NA,NA,NA,NA,-0.0199888713713631
Syrphidae,Sphegina atrolutea,hoverflies,0,0,0,0,1,NA,NA,NA,NA,NA
Syrphidae,Sphegina clavata,hoverflies,0,0,1,16,14,NA,NA,NA,NA,NA
Syrphidae,Sphegina clunipes,hoverflies,10,17,46,429,544,NA,NA,NA,NA,NA
Syrphidae,Sphegina cornifera,hoverflies,0,0,2,4,11,NA,5.30442025193952e-4,NA,NA,NA
Syrphidae,Sphegina elegans,hoverflies,1,4,28,226,229,-0.0313949351407645,0.0430672891151376,-0.0137319483410145,8.20596021566708e-4,-0.00385263682736894
Syrphidae,Sphegina latifrons,hoverflies,0,0,1,50,31,NA,-0.0310621527260902,NA,0.121863573368959,NA
Syrphidae,Sphegina limbipennis,hoverflies,0,0,0,0,19,NA,NA,NA,NA,NA
Syrphidae,Sphegina montana,hoverflies,0,0,4,15,54,NA,NA,NA,NA,NA
Syrphidae,Sphegina platychira,hoverflies,0,0,0,0,5,NA,NA,NA,NA,NA
Syrphidae,Sphegina sibirica,hoverflies,0,1,28,88,557,NA,NA,NA,NA,NA
Syrphidae,Sphegina spheginea,hoverflies,0,0,0,6,17,NA,NA,NA,NA,-0.803988282259113
Syrphidae,Sphegina sublatifrons,hoverflies,0,0,0,32,16,NA,NA,NA,-0.0122135161008962,NA
Syrphidae,Sphegina varifacies,hoverflies,0,0,0,0,4,NA,NA,NA,NA,NA
Syrphidae,Sphegina verecunda,hoverflies,0,0,4,12,22,NA,0.0417370658722803,0.217190922844665,-0.0298379510987054,NA
Syrphidae,Sphiximorpha euprosopa,hoverflies,0,0,0,0,2,NA,NA,NA,NA,NA
Syrphidae,Sphiximorpha garibaldii,hoverflies,0,1,0,0,14,0.350293053918957,NA,NA,NA,NA
Syrphidae,Sphiximorpha petronillae,hoverflies,0,0,0,1,1,NA,NA,NA,NA,NA
Syrphidae,Sphiximorpha subsessilis,hoverflies,9,2,1,14,112,NA,NA,NA,NA,NA
Syrphidae,Spilomyia digitata,hoverflies,0,0,1,0,1,NA,NA,NA,NA,NA
Syrphidae,Spilomyia diophthalma,hoverflies,1,9,23,29,126,NA,NA,NA,NA,NA
Syrphidae,Spilomyia graciosa,hoverflies,0,0,0,2,3,NA,NA,NA,NA,NA
Syrphidae,Spilomyia manicata,hoverflies,0,3,2,23,50,NA,NA,NA,NA,NA
Syrphidae,Spilomyia saltuum,hoverflies,0,4,0,29,41,NA,NA,NA,NA,NA
Syrphidae,Spilomyia triangulata,hoverflies,0,0,3,0,2,NA,NA,NA,NA,NA
Syrphidae,Syritta flaviventris,hoverflies,0,0,1,17,29,-0.00832186774830069,NA,NA,NA,NA
Syrphidae,Syritta pipiens,hoverflies,27,94,301,763,1692,NA,NA,NA,NA,NA
Syrphidae,Syrphocheilosia claviventris,hoverflies,0,0,2,4,16,NA,-0.0137988398523857,NA,NA,NA
Syrphidae,Syrphus admirandus,hoverflies,0,0,0,0,1,NA,NA,NA,NA,NA
Syrphidae,Syrphus attenuatus,hoverflies,0,0,0,0,1,NA,NA,NA,NA,NA
Syrphidae,Syrphus nitidifrons,hoverflies,0,0,0,10,18,NA,NA,NA,NA,NA
Syrphidae,Syrphus rectus,hoverflies,0,0,0,0,6,NA,NA,NA,NA,NA
Syrphidae,Syrphus ribesii,hoverflies,0,5,17,592,982,NA,NA,NA,NA,NA
Syrphidae,Syrphus torvus,hoverflies,0,2,3,313,3926,0.0689353060557995,0.0665765794901486,0.238087471341454,0.0437868741039539,0.784719937800398
Syrphidae,Syrphus vitripennis,hoverflies,0,11,11,441,1646,0.0169571773542342,0.0394016710040137,0.140981594335161,0.00485417912235525,0.671809960828435
Syrphidae,Temnostoma apiforme,hoverflies,12,5,17,22,196,NA,-0.0317581959542519,NA,0.107933674778679,0.0208061580147551
Syrphidae,Temnostoma bombylans,hoverflies,0,3,15,100,790,NA,0.0525081235379265,0.151696493558294,0.0701233036289809,-0.0118154858909457
Syrphidae,Temnostoma carens,hoverflies,0,0,0,0,4,NA,NA,NA,NA,NA
Syrphidae,Temnostoma meridionale,hoverflies,0,1,0,15,55,NA,NA,NA,NA,NA
Syrphidae,Temnostoma sericomyiaeforme,hoverflies,0,0,0,2,5,NA,NA,NA,NA,NA
Syrphidae,Temnostoma vespiforme,hoverflies,2,10,33,89,1278,NA,0.0118722065147339,0.0832653187866288,0.0513356779019021,0.0186924755696788
Syrphidae,Trichopsomyia flavitarsis,hoverflies,1,6,14,279,261,NA,0.0634401201407916,-0.0299738692015038,0.0145623650436398,0.00807225182267935
Syrphidae,Trichopsomyia joratensis,hoverflies,1,0,0,13,29,NA,NA,NA,NA,NA
Syrphidae,Trichopsomyia lucida,hoverflies,0,0,0,2,4,NA,NA,NA,NA,NA
Syrphidae,Triglyphus escalerai,hoverflies,0,0,0,23,9,0.155715869713539,NA,NA,NA,NA
Syrphidae,Triglyphus primus,hoverflies,1,8,20,87,147,NA,NA,-0.0688907484568044,0.0308252345432087,0.344740601279693
Syrphidae,Tropidia fasciata,hoverflies,0,0,2,42,193,NA,NA,-0.0300471535142193,-0.0380942918265405,NA
